"min_ma","max_ma","r_number","name","formation","system","series","intervall","time_slice","reliabilit","subsurface","type","thickness","m_thick","width","m_width","extension","m_ext","ext_belt","belonging","tropical","environmen","subenviron","bathymetry","biota_main","biota_sec","biota_deta","alg_type","p_lmc","p_arag","p_hmc","upwell","control","diversity","m_spec","guild","macro_bor","micro_bor","vert_zonat","hor_zonat","micrite","sparite","debris","dolomite","reservoir","ref1","ref2","remarks","country","latit","longit","collection","pal_lat_m","pal_long_m","pal_lat_scotese","pal_long_scotese"
"237.00","242.00","57","Zhenfeng (Chen-feng), Guizhou","Yangliujing","Triassic","Middle Triassic","Ladinian","17","1","0","2","2","","","","3","","150","","0","2","2b","1","1","6","3","","0","100","0","0","0","2","15","2","","","","","2","2","","0","0","60","61","Probably only small coral patch reefs
(problems with Chinese text)

Similarity with German Wellenkalk is emphasized

Belt striking NE-SW","China","25.25","105.75","78652","25.4056860646","116.710293448","17.0487","94.7012"
"237.00","242.00","58","Shizong+Ch-iu-pei, Yunnan","Lanmu","Triassic","Middle Triassic","Ladinian","17","1","0","2","2","","","","3","","150","57","0","2","2b","1","1","6","3","","0","100","0","0","0","2","","2","","","","","2","2","","0","0","60","61","Continuation of barrier reef tract","China","24.5","104.2","78654","25.1128841731","114.978099175","15.7102","93.7997"
"228.00","235.00","59","Mianzhu, Sichuan","","Triassic","Upper Triassic","Carnian","17","2","0","3","2","","","","2","","25","","0","1","1a","1","6","3","5","","0","100","0","0","0","2","","2","","","","","3","1","3","0","0","61","166","","China","31.3167","104.2167","","42.1967191816","113.120529455","27.0529","90.4128"
"242.00","247.20","60","Yangmeibao, Huaxi, Guizhou","Qinyan","Triassic","Middle Triassic","Anisian","17","1","0","2","2","","","","4","","300","","0","2","2b","1","2","3","15","1","10","90","0","0","0","2","8","3","","","","","2","2","3","1","0","61","166","Dominated by red algae and cyanophyceans.
Others are sponges, bryozoans and brachiopods.

No detailed description of facies.

Reef belt striking NE-SW.

According to ref. 420, rich Anisian coral fauna in fore reef area.","China","26.4667","106.7333","78655","20.0552802254","119.729341763","13.6812","96.11"
"208.50","228.00","61","Manang, Annapurna","Tarap","Triassic","Upper Triassic","middle Norian","18","3","0","1","2","30","","","3","","15","","0","1","1d","2","1","4","3","","0","100","0","0","0","2","","2","","","2","","3","1","1","0","0","62","1339","Coral patch reefs during time of reduced terrigenous input.
Additionally hydrozoans, ostracodes, echinoids, filaments.
Ref. 1339:
After initial opening of Neotethys in the Permian, thermal subsidence and deepening continued in the Triassic. In the Scythian, three pelagic nodular carbonate intervals of Early Griesbachian to Early Dienerian, Early to mid-Smithian and latest Smithian to earliest Aegean age are interbedded with shelfal shales (Tamba Kurkur Formation). Ammonoid- and conodont-rich condensed carbonates were deposited on the outer shelf, with maximum depths around 150 div 200 m reached during transgressive stages. The Anisian to lowermost Norian shelfal succession mostly consists of marly limestones and marls (Mukut Formation). Thick calcareous siltstones rapidly accumulated in the Carnian, testifying to a new stage of tectonic extension affecting the Tethys Himalayan passive margin. The thick Tarap Formation of largely mid-Norian age points to strong continuing subsidence. Interbedded siltstones and subarkosic sandstones ('lower member') are locally overlain by coral-bearing patch reefs ('middle member'). Chamosite-bearing hybrid arenites deposited at transgressive stages characterize the 'upper member'. The Triassic succession is capped by subarkoses and quartzarenites, interbedded with dolomitic to bioclastic hybrid sandstones and silty limestones ('Quartzite Series') , in turn overlain by the Kioto Lime stone.","Nepal","28.7","83.9667","67621","-40.6508969777","51.8400260353","-30.8982","48.3935"
"208.50","214.00","62","Mission Creek, Lewiston, Idaho","Martin Bridge","Triassic","Upper Triassic","early Sevatian","18","3","0","4","1","","","","2","","","","0","1","","1","1","1","2","","0","100","0","0","0","2","14","2","","","1","1","2","1","1","0","0","435","438","14 coral species described by ref. 438.","United States","46.3667","-116.7333","38377","32.5728879973","-45.5407966148","21.3666","-54.6119"
"237.00","242.00","63","New Pass, Nevada","Augusta","Triassic","Middle Triassic","Ladinian","17","2","0","4","1","","","","2","","","","0","1","1d","1","1","4","1","","0","100","0","0","0","2","6","2","","","1","1","2","1","1","0","0","63","1474","Only North American locality with abundant calcareous algae.
Oldest Triassic reef in North America.
Three coral species, one hydrozoan (real) species.","United States","39.6","-117.4833","42552","17.4782577273","-45.5367795444","6.47445","-44.7044"
"251.90","254.10","64","Tudiya, Wenxingchang, Laolongdong, Beipei buildup group, Sichuan","Changxing","Permian","Lopingian","Changhsingian","16","3","0","2","2","70","","","3","100","50","","0","1","1a","2","6","7","5","","30","60","10","0","0","3","26","2","","","","","2","2","3","0","1","221","65","Reef dwellers: Echinoderms, brachiopods, gastropods, benthic foraminifera, and calcareous algae. Rock type and reef-related depositional characteristic: Reef core:  less sponge framestone and more bafflestone and sponge-Tubiphytes-cyanobacteria bindstone. Reef type: Skeletal mound at the carbonate intraplatform. Coordinates stated in text: 106.50 E, 29.87 N, 40 m (part thick-ness). Comments for Laolongdong from Tian & Wang, 2021: Reef builders: Frame-building and baffling organisms: hypercalcified sphinctozoan and inozoan sponges, hydrozoans, and bryozoans. Binding organisms: Archaeolithoporella, Tubiphytes, sclerosponge, and cyanobacteria. Reef dwellers: Echinoderms, bivalves, brachiopods, gastropods, benthic foraminifera, calcareous algae, and less rugose corals. Rock type and reef-related depositional characteristic: Reef core: sponge and hydrozoan bafflestone. Reef flat: bioclastic Colaniella- bryozoan-crinoid packstone to grainstone and bryozoan-echinoderm wackestone with reef breccia. Reef crest: foraminiferal-algal wackestone to packstone Reef base: bryozoan-crinoid packstone. Reef type: Skeletal mound at the carbonate intraplatform. Coordinates stated in text: 106.51E, 29.89N 36.33 m thick.","China","29.9167","106.4333","36221","10.7586468186","124.002574057","7.98772","95.6738"
"382.70","387.70","4427","Mad`ene el Mrakib, Mader Basin","unknown","Devonian","Middle Devonian","lower Givetian","10","3","0","4","1","3","3","1000","4","1200","","","0","3","3a","1","1","4","9","","","","","","","3","","1","","","2","1","2","1","3","0","0","3364","","A very extensively exposed biostromal unit hosting a very diverse reefal assemblage.

One of the best preserved reefal palaeoecosystems of this area is found in the Givetian of Mad`ene el Mrakib (Anti-Atlas, Morocco), exposing a vast, at least ~1.2 km2 area of reef strata.

A surprising feature of this assemblage is the rather subordinate role of stromatoporoids, generally regarded as a main component of the shallow-water Devonian reefs.
Pachyporids and alveolitids dominating, branching forms dominating

The ecological succession is characterised by an upsection increase in the abundance and diversity of the reefbuilding biota, accompanied by a shift in the dominant morphotypes of tabulate corals from platy (pioneering and diversification stages) to branching and massive forms (climax stage).","Morocco","30.735278","4.712778","","-50.492401371","-2.13809653838","-48.2524","27.3371"
"242.00","247.20","65","Opole","","Triassic","Middle Triassic","late Anisian","17","3","0","2","1","","","","1","","150","","0","2","2a","","11","1","4","","0","100","0","0","0","2","","2","","","3","1","3","1","1","0","0","66","1358","Siliceous sponges at base. Corals important at the top
Succession:
Top: Corals - rigid framework
Middle: Silic. sponges with encrinits
Base: Siliceous sponges only losely distributed.

Open shelf environment
Additional fauna: brachiopods, pelecypods, gastropods, polychaetes, corals.","Poland","50.5667","18.0833","34729","26.1211766682","28.5089631039","18.6575","23.8532"
"208.50","228.00","66","Acotambo","Chambara","Triassic","Upper Triassic","Norian","18","2","0","2","2","","","","2","","","","0","2","","1","1","6","3","","5","95","0","0","0","","","2","","","","","2","2","2","0","0","67","86","Only brachiopods in collection","Peru","-8.75","-76.75","36994","-14.8336912278","-47.6242634355","-20.6048","-44.7596"
"227.00","242.00","67","Lagazuoi","Cassian","Triassic","Middle Triassic","Ladinian/Carnian","17","2","0","3","1","","","","2","","2","","0","3","3a","2","3","6","5","","0","100","0","0","0","2","","3","","","","","3","1","1","0","0","68","0","","Italy","46.5333","12.0333","","11.1429721533","21.1655266413","12.2857","20.5388"
"247.20","251.20","68","Aghdarband","","Triassic","Lower Triassic","Spathian","17","3","0","3","1","","","","1","","3","","0","1","1a","1","2","12","13","2","20","80","0","0","0","1","","3","","","","","2","1","1","0","0","70","0","Poorly described
Probably only lagoonal
Oldest known Acicularia (dasyclad)
Coordinates corrected","Iran","35.9833","60.85","73814","36.3214397469","68.591617981","-0.846413","55.6974"
"242.00","247.20","69","Latemar, Dolomites","Schlern","Triassic","Middle Triassic","late Anisian","17","3","0","2","3","700","","","4","","15","","0","2","2b","1","3","9","12","","0","20","80","0","1","3","24","3","","","2","3","1","3","3","1","0","143","72","Was Upper Anisian-lower Ladinian.
Now most likely upper Anisian (Zühlke et al. 2000).
Total buildup 700 m thick.
Encrusting sponges and baffling red algae also present.
Some coral colonies","Italy","46.3833","11.5833","49932","10.2327155952","25.3947386738","6.47341","23.6795"
"237.00","242.00","70","Epinal","","Triassic","Middle Triassic","Ladinian","17","2","0","1","1","","","","1","","","","0","1","1c","1","15","15","74","","30","70","0","0","0","1","1","3","1","1","","","2","1","1","0","0","73","0","Placunopsis bioherm.","France","48.1667","6.4333","73865","20.3324987203","20.6518261658","14.0212","15.9369"
"242.00","247.20","71","Mottgers","","Triassic","Middle Triassic","Anisian","17","2","0","1","1","1","1","","1","2","","","0","1","1c","2","15","8","16","","35","65","0","0","0","1","2","1","1","1","2","1","2","1","2","0","0","74","0","Placunopsis bioherm.
Additional frame builders are polychaets.
Other fossils: crinoids","Germany","50.3","9.6833","34703","22.8575690654","23.8433302621","16.0727","19.0709"
"201.30","208.50","72","Begunjscica","","Triassic","Upper Triassic","Rhaetian","18","3","0","1","2","","","","2","","","","0","1","1b","1","6","1","3","","0","100","0","0","0","2","20","2","","","","","2","1","2","0","0","75","0","","Slovenia","46.4333","14.0333","36572","22.0376813006","28.6801569687","31.1035","15.3227"
"208.50","228.00","73","W-Ceram","Asinepe Limestone","Triassic","Upper Triassic","Norian","18","2","0","1","2","","","","3","","15","","0","2","","1","1","6","3","","0","100","0","0","0","2","","2","","","","","2","2","3","0","0","77","0","","Indonesia","-3.25","128.6667","34892","-34.5254987436","104.741510507","-27.7444","100.984"
"201.30","214.00","74","Central Ceram","Asinepe Limestone","Triassic","Upper Triassic","Sevatian-Rhaetian","18","2","0","1","2","","","","3","","20","","0","2","","1","6","1","3","","0","100","0","0","0","3","22","2","","","","","2","2","2","0","0","77","0","20 species of corals and sponges described. Two added for encrusters","Indonesia","-3.1667","129.6667","34893","-39.2659600336","103.649317487","-26.781","98.5747"
"208.50","214.00","75","Marawand, Delijan","Nayband","Triassic","Upper Triassic","Sevatian","18","2","0","2","2","80","","","4","","25","","0","1","1d","1","6","1","3","","0","100","0","0","0","2","7","1","","","","","2","1","2","0","0","9","1461","Largest reef in Nayband Fm.
80 m thick, 800 m lateral extension.
Was Norian/Rhaetian.
Now considered to be upper Norian


Abstract of ref. 1461:
Some small-scaled Norian-Rhaetian reefs and reef mounds are imbedded within the shales, siltstones and siliciclastic-carbonate deposits of the Nayband Formation in central Iran. These deposits belong to the central Iranian plate as part of the Cimmerian Continent. Most of the biogenic rocks have a biostromal geometry, biohermal
constructions are rare. Inozoid, sphinctozoid, and chaetetid sponges are, beside of corals and other reef builders, the most important reef organisms within these bioconstructions. In some reefs a variety of hexactinellid sponges also occur. The following inozoid sponges are described in this paper: Radiofibra norica n. sp., Permocorynella maxima n. sp., ? Sestrostomella robusta, Marawandia iranica, n. gen., n. sp. and Enaulofungia? triassica n. sp. The first four taxa are among the most abundant sponges within the Nayband Formation where it is exposed in several localities in central Iran. Enaulofungit? triassica, however, is not an abundant sponge there. These inozoid sponges have never been
reported from the Triassic deposits of this region. Radiofibra, until now known only from the Upper Perrnian of Djebel Tebaga (Tunisia), is reported here for the first time from Triassic rocks. The stratigraphic as well as the
paleogeographic distribution of all the genera are discussed.","Iran","33.5667","51.4833","37960","24.6026984295","64.025003497","33.1704","41.0511"
